"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1371789053113233413","https://twitter.com/haruchannna/status/1371789053113233413","お風呂頑張った後のおやつは格別だ🐶 https://t.co/r3Y3p7XKAC","2021-03-16 11:42 +0000","2058.0","269.0","0.13070942662779397","2.0","0.0","175.0","30.0","5.0","0.0","27.0","0.0","0","0","0","0","0","452","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1371244282720350210","https://twitter.com/haruchannna/status/1371244282720350210","この美味いやつ隠しとこ😋 https://t.co/goDJfCewiz","2021-03-14 23:38 +0000","2544.0","292.0","0.11477987421383648","3.0","0.0","191.0","28.0","2.0","0.0","24.0","0.0","0","0","0","0","0","432","44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1371047887275139074","https://twitter.com/haruchannna/status/1371047887275139074","ちびセクシー https://t.co/nD8eWokMQ6","2021-03-14 10:37 +0000","2371.0","311.0","0.13116828342471532","2.0","0.0","207.0","31.0","2.0","0.0","30.0","0.0","0","0","0","0","0","472","39","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1370873785587441664","https://twitter.com/haruchannna/status/1370873785587441664","おふぁようごじゃいま〜す https://t.co/U9LBDcCwUS","2021-03-13 23:05 +0000","2915.0","365.0","0.12521440823327615","0.0","0.0","234.0","44.0","3.0","0.0","34.0","0.0","0","0","0","0","0","504","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1370197147996495873","https://twitter.com/haruchannna/status/1370197147996495873","寝ていた場所が高かったことに気付いて萎えてしまうみるく https://t.co/QeIZYfFYeS","2021-03-12 02:17 +0000","5993.0","756.0","0.12614717170031703","7.0","2.0","293.0","79.0","6.0","0.0","101.0","0.0","0","0","0","0","0","1254","268","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1369961192542760962","https://twitter.com/haruchannna/status/1369961192542760962","わんこの集い🐶 https://t.co/9AHHPIUmAr","2021-03-11 10:39 +0000","1687.0","225.0","0.13337285121517486","1.0","0.0","138.0","32.0","4.0","0.0","20.0","0.0","0","0","0","0","0","405","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1369960617486905350","https://twitter.com/haruchannna/status/1369960617486905350","@Suzuka3228 人用のブラシは嫌がらないです🥰","2021-03-11 10:37 +0000","11.0","2.0","0.18181818181818182","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1369312998590984194","https://twitter.com/haruchannna/status/1369312998590984194","もっさもさ
トリミングしないとな https://t.co/9iH11dUlWf","2021-03-09 15:43 +0000","1856.0","238.0","0.12823275862068967","2.0","2.0","163.0","14.0","1.0","0.0","31.0","0.0","0","0","0","0","0","432","25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368910789659164672","https://twitter.com/haruchannna/status/1368910789659164672","@shibainu_okoge 右セクシー派です👍","2021-03-08 13:05 +0000","288.0","1.0","0.003472222222222222","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368910429909491716","https://twitter.com/haruchannna/status/1368910429909491716","最近ちょっと太って可愛いおケツになりました🍑 https://t.co/V8WQOAdU8e","2021-03-08 13:04 +0000","3108.0","456.0","0.14671814671814673","4.0","0.0","279.0","36.0","6.0","0.0","40.0","0.0","0","0","0","0","0","790","91","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368910054397595649","https://twitter.com/haruchannna/status/1368910054397595649","@YFRPq0gxMehU1bp 頭からは昆布みたいに香ばしい匂いが立ち込めております☺️","2021-03-08 13:02 +0000","15.0","2.0","0.13333333333333333","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368672929211326467","https://twitter.com/haruchannna/status/1368672929211326467","@MILTAMARUJIRO ありがとうございます^ ^
良かったです😆","2021-03-07 21:20 +0000","29.0","3.0","0.10344827586206896","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368670298355036160","https://twitter.com/haruchannna/status/1368670298355036160","ロールみるく🌀 https://t.co/ShPBGtndEz","2021-03-07 21:10 +0000","5740.0","578.0","0.10069686411149825","8.0","2.0","323.0","72.0","8.0","0.0","67.0","0.0","0","0","0","0","0","994","98","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368529074818224130","https://twitter.com/haruchannna/status/1368529074818224130","歯磨きガム🪥
ポキポキ https://t.co/le4fVWqc2j","2021-03-07 11:48 +0000","2268.0","269.0","0.11860670194003527","6.0","0.0","168.0","31.0","4.0","0.0","24.0","0.0","0","0","0","0","0","440","36","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1368056966573031429","https://twitter.com/haruchannna/status/1368056966573031429","お天気いいから自転車でお出かけ🚴
停まって開けたら顔がぴょこっ🐶 https://t.co/KiifA8cVc9","2021-03-06 04:32 +0000","2634.0","492.0","0.1867881548974943","3.0","0.0","234.0","35.0","3.0","0.0","19.0","0.0","0","0","0","0","0","198","198","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367360727242080257","https://twitter.com/haruchannna/status/1367360727242080257","あったかいベッド🛌 https://t.co/2iuMQJeci9","2021-03-04 06:26 +0000","2483.0","346.0","0.13934756343133306","3.0","0.0","216.0","42.0","2.0","0.0","37.0","0.0","0","0","0","0","0","455","46","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367108763740639234","https://twitter.com/haruchannna/status/1367108763740639234","散歩🐶 https://t.co/oq05hDk4Cn","2021-03-03 13:45 +0000","1681.0","232.0","0.13801308744794766","5.0","0.0","164.0","16.0","1.0","0.0","19.0","0.0","0","0","0","0","0","376","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
